Wavelength,um,2.5002,2.5014,2.5026,2.5038,2.505,2.5062,2.5074,2.5087,2.5099,2.5111,2.5123,2.5135,2.5147,2.516,2.5172,2.5184,2.5196,2.5209,2.5221,2.5233,2.5245,2.5258,2.527,2.5282,2.5295,2.5307,2.5319,2.5332,2.5344,2.5356,2.5369,2.5381,2.5394,2.5406,2.5419,2.5431,2.5444,2.5456,2.5469,2.5481,2.5494,2.5506,2.5519,2.5531,2.5544,2.5556,2.5569,2.5582,2.5594,2.5607,2.562,2.5632,2.5645,2.5658,2.567,2.5683,2.5696,2.5708,2.5721,2.5734,2.5747,2.576,2.5772,2.5785,2.5798,2.5811,2.5824,2.5837,2.5849,2.5862,2.5875,2.5888,2.5901,2.5914,2.5927,2.594,2.5953,2.5966,2.5979,2.5992,2.6005,2.6018,2.6031,2.6044,2.6057,2.607,2.6083,2.6097,2.611,2.6123,2.6136,2.6149,2.6162,2.6176,2.6189,2.6202,2.6215,2.6229,2.6242,2.6255,2.6268,2.6282,2.6295,2.6308,2.6322,2.6335,2.6349,2.6362,2.6375,2.6389,2.6402,2.6416,2.6429,2.6443,2.6456,2.647,2.6483,2.6497,2.651,2.6524,2.6537,2.6551,2.6565,2.6578,2.6592,2.6605,2.6619,2.6633,2.6646,2.666,2.6674,2.6688,2.6701,2.6715,2.6729,2.6743,2.6756,2.677,2.6784,2.6798,2.6812,2.6826,2.684,2.6853,2.6867,2.6881,2.6895,2.6909,2.6923,2.6937,2.6951,2.6965,2.6979,2.6993,2.7007,2.7021,2.7035,2.705,2.7064,2.7078,2.7092,2.7106,2.712,2.7134,2.7149,2.7163,2.7177,2.7191,2.7206,2.722,2.7234,2.7249,2.7263,2.7277,2.7292,2.7306,2.732,2.7335,2.7349,2.7364,2.7378,2.7392,2.7407,2.7421,2.7436,2.745,2.7465,2.748,2.7494,2.7509,2.7523,2.7538,2.7553,2.7567,2.7582,2.7597,2.7611,2.7626,2.7641,2.7655,2.767,2.7685,2.77,2.7715,2.7729,2.7744,2.7759,2.7774,2.7789,2.7804,2.7819,2.7834,2.7849,2.7863,2.7878,2.7893,2.7908,2.7924,2.7939,2.7954,2.7969,2.7984,2.7999,2.8014,2.8029,2.8044,2.8059,2.8075,2.809,2.8105,2.812,2.8136,2.8151,2.8166,2.8181,2.8197,2.8212,2.8228,2.8243,2.8258,2.8274,2.8289,2.8305,2.832,2.8335,2.8351,2.8366,2.8382,2.8398,2.8413,2.8429,2.8444,2.846,2.8476,2.8491,2.8507,2.8523,2.8538,2.8554,2.857,2.8585,2.8601,2.8617,2.8633,2.8649,2.8664,2.868,2.8696,2.8712,2.8728,2.8744,2.876,2.8776,2.8792,2.8808,2.8824,2.884,2.8856,2.8872,2.8888,2.8904,2.892,2.8936,2.8953,2.8969,2.8985,2.9001,2.9017,2.9034,2.905,2.9066,2.9082,2.9099,2.9115,2.9131,2.9148,2.9164,2.9181,2.9197,2.9213,2.923,2.9246,2.9263,2.9279,2.9296,2.9313,2.9329,2.9346,2.9362,2.9379,2.9396,2.9412,2.9429,2.9446,2.9462,2.9479,2.9496,2.9513,2.953,2.9546,2.9563,2.958,2.9597,2.9614,2.9631,2.9648,2.9665,2.9682,2.9699,2.9716,2.9733,2.975,2.9767,2.9784,2.9801,2.9818,2.9835,2.9853,2.987,2.9887,2.9904,2.9921,2.9939,2.9956,2.9973,2.9991,3.0008,3.0025,3.0043,3.006,3.0078,3.0095,3.0113,3.013,3.0148,3.0165,3.0183,3.02,3.0218,3.0236,3.0253,3.0271,3.0289,3.0306,3.0324,3.0342,3.0359,3.0377,3.0395,3.0413,3.0431,3.0449,3.0466,3.0484,3.0502,3.052,3.0538,3.0556,3.0574,3.0592,3.061,3.0628,3.0647,3.0665,3.0683,3.0701,3.0719,3.0737,3.0756,3.0774,3.0792,3.081,3.0829,3.0847,3.0865,3.0884,3.0902,3.0921,3.0939,3.0958,3.0976,3.0995,3.1013,3.1032,3.105,3.1069,3.1087,3.1106,3.1125,3.1144,3.1162,3.1181,3.12,3.1219,3.1237,3.1256,3.1275,3.1294,3.1313,3.1332,3.1351,3.137,3.1389,3.1408,3.1427,3.1446,3.1465,3.1484,3.1503,3.1522,3.1541,3.1561,3.158,3.1599,3.1618,3.1638,3.1657,3.1676,3.1696,3.1715,3.1734,3.1754,3.1773,3.1793,3.1812,3.1832,3.1851,3.1871,3.189,3.191,3.193,3.1949,3.1969,3.1989,3.2009,3.2028,3.2048,3.2068,3.2088,3.2108,3.2128,3.2148,3.2167,3.2187,3.2207,3.2227,3.2247,3.2268,3.2288,3.2308,3.2328,3.2348,3.2368,3.2388,3.2409,3.2429,3.2449,3.247,3.249,3.251,3.2531,3.2551,3.2572,3.2592,3.2613,3.2633,3.2654,3.2674,3.2695,3.2715,3.2736,3.2757,3.2777,3.2798,3.2819,3.284,3.2861,3.2881,3.2902,3.2923,3.2944,3.2965,3.2986,3.3007,3.3028,3.3049,3.307,3.3091,3.3112,3.3134,3.3155,3.3176,3.3197,3.3218,3.324,3.3261,3.3282,3.3304,3.3325,3.3347,3.3368,3.339,3.3411,3.3433,3.3454,3.3476,3.3497,3.3519,3.3541,3.3562,3.3584,3.3606,3.3628,3.365,3.3671,3.3693,3.3715,3.3737,3.3759,3.3781,3.3803,3.3825,3.3847,3.3869,3.3891,3.3914,3.3936,3.3958,3.398,3.4003,3.4025,3.4047,3.407,3.4092,3.4114,3.4137,3.4159,3.4182,3.4204,3.4227,3.425,3.4272,3.4295,3.4318,3.434,3.4363,3.4386,3.4409,3.4432,3.4454,3.4477,3.45,3.4523,3.4546,3.4569,3.4592,3.4615,3.4639,3.4662,3.4685,3.4708,3.4731,3.4755,3.4778,3.4801,3.4825,3.4848,3.4872,3.4895,3.4918,3.4942,3.4966,3.4989,3.5013,3.5036,3.506,3.5084,3.5108,3.5131,3.5155,3.5179,3.5203,3.5227,3.5251,3.5275,3.5299,3.5323,3.5347,3.5371,3.5395,3.5419,3.5444,3.5468,3.5492,3.5516,3.5541,3.5565,3.559,3.5614,3.5638,3.5663,3.5687,3.5712,3.5737,3.5761,3.5786,3.5811,3.5835,3.586,3.5885,3.591,3.5935,3.596,3.5985,3.601,3.6035,3.606,3.6085,3.611,3.6135,3.616,3.6186,3.6211,3.6236,3.6261,3.6287,3.6312,3.6338,3.6363,3.6389,3.6414,3.644,3.6465,3.6491,3.6517,3.6543,3.6568,3.6594,3.662,3.6646,3.6672,3.6698,3.6724,3.675,3.6776,3.6802,3.6828,3.6854,3.688,3.6907,3.6933,3.6959,3.6986,3.7012,3.7039,3.7065,3.7092,3.7118,3.7145,3.7171,3.7198,3.7225,3.7251,3.7278,3.7305,3.7332,3.7359,3.7386,3.7413,3.744,3.7467,3.7494,3.7521,3.7548,3.7575,3.7603,3.763,3.7657,3.7685,3.7712,3.7739,3.7767,3.7794,3.7822,3.785,3.7877,3.7905,3.7933,3.796,3.7988,3.8016,3.8044,3.8072,3.81,3.8128,3.8156,3.8184,3.8212,3.824,3.8269,3.8297,3.8325,3.8353,3.8382,3.841,3.8439,3.8467,3.8496,3.8524,3.8553,3.8582,3.8611,3.8639,3.8668,3.8697,3.8726,3.8755,3.8784,3.8813,3.8842,3.8871,3.89,3.8929,3.8959,3.8988,3.9017,3.9047,3.9076,3.9106,3.9135,3.9165,3.9194,3.9224,3.9254,3.9283,3.9313,3.9343,3.9373,3.9403,3.9433,3.9463,3.9493,3.9523,3.9553,3.9583,3.9613,3.9644,3.9674,3.9704,3.9735,3.9765,3.9796,3.9826,3.9857,3.9888,3.9918,3.9949,3.998,4.0011,4.0042,4.0073,4.0104,4.0135,4.0166,4.0197,4.0228,4.0259,4.0291,4.0322,4.0353,4.0385,4.0416,4.0448,4.0479,4.0511,4.0543,4.0574,4.0606,4.0638,4.067,4.0702,4.0734,4.0766,4.0798,4.083,4.0862,4.0894,4.0927,4.0959,4.0991,4.1024,4.1056,4.1089,4.1121,4.1154,4.1187,4.1219,4.1252,4.1285,4.1318,4.1351,4.1384,4.1417,4.145,4.1483,4.1516,4.155,4.1583,4.1616,4.165,4.1683,4.1717,4.175,4.1784,4.1818,4.1851,4.1885,4.1919,4.1953,4.1987,4.2021,4.2055,4.2089,4.2123,4.2158,4.2192,4.2226,4.2261,4.2295,4.233,4.2364,4.2399,4.2434,4.2468,4.2503,4.2538,4.2573,4.2608,4.2643,4.2678,4.2713,4.2748,4.2784,4.2819,4.2854,4.289,4.2925,4.2961,4.2997,4.3032,4.3068,4.3104,4.314,4.3176,4.3212,4.3248,4.3284,4.332,4.3356,4.3392,4.3429,4.3465,4.3502,4.3538,4.3575,4.3611,4.3648,4.3685,4.3722,4.3759,4.3796,4.3833,4.387,4.3907,4.3944,4.3981,4.4019,4.4056,4.4093,4.4131,4.4169,4.4206,4.4244,4.4282,4.432,4.4357,4.4395,4.4434,4.4472,4.451,4.4548,4.4586,4.4625,4.4663,4.4702,4.474,4.4779,4.4818,4.4856,4.4895,4.4934,4.4973,4.5012,4.5051,4.509,4.513,4.5169,4.5208,4.5248,4.5287,4.5327,4.5367,4.5406,4.5446,4.5486,4.5526,4.5566,4.5606,4.5646,4.5686,4.5727,4.5767,4.5807,4.5848,4.5888,4.5929,4.597,4.6011,4.6051,4.6092,4.6133,4.6174,4.6216,4.6257,4.6298,4.634,4.6381,4.6422,4.6464,4.6506,4.6547,4.6589,4.6631,4.6673,4.6715,4.6757,4.68,4.6842,4.6884,4.6927,4.6969,4.7012,4.7054,4.7097,4.714,4.7183,4.7226,4.7269,4.7312,4.7355,4.7398,4.7442,4.7485,4.7529,4.7572,4.7616,4.766,4.7704,4.7748,4.7792,4.7836,4.788,4.7924,4.7968,4.8013,4.8057,4.8102,4.8147,4.8191,4.8236,4.8281,4.8326,4.8371,4.8416,4.8462,4.8507,4.8552,4.8598,4.8643,4.8689,4.8735,4.8781,4.8827,4.8873,4.8919,4.8965,4.9011,4.9058,4.9104,4.9151,4.9197,4.9244,4.9291,4.9338,4.9385,4.9432,4.9479,4.9526,4.9574,4.9621,4.9668,4.9716,4.9764,4.9812,4.986,4.9908,4.9956,5.0004,5.0052,5.01,5.0149,5.0197,5.0246,5.0295,5.0344,5.0393,5.0442,5.0491,5.054,5.0589,5.0639,5.0688,5.0738,5.0787,5.0837,5.0887,5.0937,5.0987,5.1037,5.1088,5.1138,5.1188,5.1239,5.129,5.134,5.1391,5.1442,5.1493,5.1545,5.1596,5.1647,5.1699,5.175,5.1802,5.1854,5.1906,5.1958,5.201,5.2062,5.2114,5.2167,5.2219,5.2272,5.2325,5.2378,5.2431,5.2484,5.2537,5.259,5.2644,5.2697,5.2751,5.2804,5.2858,5.2912,5.2966,5.302,5.3075,5.3129,5.3183,5.3238,5.3293,5.3348,5.3403,5.3458,5.3513,5.3568,5.3623,5.3679,5.3735,5.379,5.3846,5.3902,5.3958,5.4014,5.4071,5.4127,5.4184,5.424,5.4297,5.4354,5.4411,5.4468,5.4526,5.4583,5.4641,5.4698,5.4756,5.4814,5.4872,5.493,5.4988,5.5047,5.5105,5.5164,5.5222,5.5281,5.534,5.5399,5.5459,5.5518,5.5578,5.5637,5.5697,5.5757,5.5817,5.5877,5.5937,5.5998,5.6058,5.6119,5.618,5.6241,5.6302,5.6363,5.6424,5.6486,5.6547,5.6609,5.6671,5.6733,5.6795,5.6857,5.692,5.6982,5.7045,5.7108,5.7171,5.7234,5.7297,5.7361,5.7424,5.7488,5.7551,5.7615,5.768,5.7744,5.7808,5.7873,5.7937,5.8002,5.8067,5.8132,5.8197,5.8263,5.8328,5.8394,5.846,5.8526,5.8592,5.8658,5.8725,5.8791,5.8858,5.8925,5.8992,5.9059,5.9126,5.9194,5.9262,5.9329,5.9397,5.9465,5.9534,5.9602,5.9671,5.9739,5.9808,5.9877,5.9947,6.0016,6.0086,6.0155,6.0225,6.0295,6.0365,6.0436,6.0506,6.0577,6.0648,6.0719,6.079,6.0861,6.0933,6.1005,6.1076,6.1148,6.1221,6.1293,6.1366,6.1438,6.1511,6.1584,6.1657,6.1731,6.1804,6.1878,6.1952,6.2026,6.21,6.2175,6.225,6.2324,6.2399,6.2475,6.255,6.2625,6.2701,6.2777,6.2853,6.2929,6.3006,6.3083,6.3159,6.3236,6.3314,6.3391,6.3469,6.3546,6.3624,6.3703,6.3781,6.3859,6.3938,6.4017,6.4096,6.4176,6.4255,6.4335,6.4415,6.4495,6.4575,6.4656,6.4736,6.4817,6.4898,6.498,6.5061,6.5143,6.5225,6.5307,6.539,6.5472,6.5555,6.5638,6.5721,6.5804,6.5888,6.5972,6.6056,6.614,6.6225,6.6309,6.6394,6.6479,6.6565,6.665,6.6736,6.6822,6.6908,6.6995,6.7081,6.7168,6.7255,6.7343,6.743,6.7518,6.7606,6.7694,6.7783,6.7872,6.7961,6.805,6.8139,6.8229,6.8319,6.8409,6.8499,6.859,6.8681,6.8772,6.8863,6.8955,6.9046,6.9139,6.9231,6.9323,6.9416,6.9509,6.9603,6.9696,6.979,6.9884,6.9978,7.0073,7.0168,7.0263,7.0358,7.0454,7.055,7.0646,7.0742,7.0839,7.0936,7.1033,7.113,7.1228,7.1326,7.1424,7.1523,7.1621,7.172,7.182,7.1919,7.2019,7.2119,7.222,7.2321,7.2422,7.2523,7.2624,7.2726,7.2828,7.2931,7.3034,7.3137,7.324,7.3344,7.3447,7.3552,7.3656,7.3761,7.3866,7.3971,7.4077,7.4183,7.4289,7.4396,7.4503,7.461,7.4717,7.4825,7.4933,7.5042,7.5151,7.526,7.5369,7.5479,7.5589,7.5699,7.581,7.5921,7.6032,7.6144,7.6256,7.6368,7.6481,7.6594,7.6707,7.6821,7.6935,7.7049,7.7164,7.7278,7.7394,7.751,7.7626,7.7742,7.7859,7.7976,7.8093,7.8211,7.8329,7.8448,7.8566,7.8686,7.8805,7.8925,7.9046,7.9166,7.9287,7.9409,7.9531,7.9653,7.9775,7.9898,8.0021,8.0145,8.0269,8.0394,8.0518,8.0644,8.0769,8.0895,8.1022,8.1148,8.1276,8.1403,8.1531,8.166,8.1788,8.1918,8.2047,8.2177,8.2308,8.2439,8.257,8.2702,8.2834,8.2966,8.3099,8.3233,8.3366,8.3501,8.3635,8.377,8.3906,8.4042,8.4178,8.4315,8.4453,8.459,8.4729,8.4867,8.5006,8.5146,8.5286,8.5426,8.5567,8.5709,8.5851,8.5993,8.6136,8.6279,8.6423,8.6567,8.6712,8.6857,8.7003,8.7149,8.7296,8.7443,8.7591,8.7739,8.7888,8.8037,8.8187,8.8337,8.8488,8.8639,8.8791,8.8943,8.9096,8.9249,8.9403,8.9558,8.9713,8.9868,9.0024,9.0181,9.0338,9.0495,9.0654,9.0812,9.0972,9.1132,9.1292,9.1453,9.1615,9.1777,9.194,9.2103,9.2267,9.2431,9.2596,9.2762,9.2928,9.3095,9.3262,9.343,9.3599,9.3768,9.3938,9.4109,9.428,9.4451,9.4624,9.4797,9.4971,9.5145,9.532,9.5495,9.5671,9.5848,9.6026,9.6204,9.6383,9.6562,9.6742,9.6923,9.7105,9.7287,9.747,9.7653,9.7837,9.8022,9.8208,9.8394,9.8581,9.8769,9.8958,9.9147,9.9337,9.9528,9.9719,9.9911,10.0104,10.0298,10.0492,10.0687,10.0883,10.108,10.1277,10.1475,10.1674,10.1874,10.2074,10.2276,10.2478,10.2681,10.2885,10.3089,10.3295,10.3501,10.3708,10.3916,10.4124,10.4334,10.4544,10.4755,10.4967,10.518,10.5394,10.5609,10.5824,10.6041,10.6258,10.6476,10.6695,10.6915,10.7136,10.7358,10.7581,10.7804,10.8029,10.8254,10.8481,10.8708,10.8937,10.9166,10.9396,10.9628,10.986,11.0093,11.0327,11.0563,11.0799,11.1036,11.1274,11.1514,11.1754,11.1995,11.2238,11.2481,11.2726,11.2971,11.3218,11.3466,11.3715,11.3965,11.4216,11.4468,11.4721,11.4975,11.5231,11.5487,11.5745,11.6004,11.6264,11.6525,11.6788,11.7052,11.7316,11.7582,11.785,11.8118,11.8388,11.8659,11.8931,11.9204,11.9479,11.9755,12.0032,12.0311,12.059,12.0871,12.1154,12.1438,12.1723,12.2009,12.2297,12.2586,12.2876,12.3168,12.3462,12.3756,12.4052,12.435,12.4649,12.4949,12.5251,12.5554,12.5859,12.6165,12.6473,12.6782,12.7093,12.7405,12.7719,12.8034,12.8351,12.867,12.899,12.9311,12.9635,12.996,13.0286,13.0614,13.0944,13.1276,13.1609,13.1944,13.228,13.2619,13.2959,13.33,13.3644,13.3989,13.4336,13.4685,13.5036,13.5389,13.5743,13.6099,13.6458,13.6818,13.7179,13.7543,13.7909,13.8277,13.8647,13.9018,13.9392,13.9768,14.0146,14.0525,14.0907,14.1291,14.1677,14.2065,14.2456,14.2848,14.3243,14.3639,14.4038,14.444,14.4843,14.5249,14.5657,14.6067,14.648,14.6895,14.7312,14.7732,14.8154,14.8578,14.9005,14.9435,14.9867,15.0301,15.0738,15.1177,15.1619,15.2064,15.2511,15.2961,15.3414,15.3869
