6.499036e+002,1.514654e+000
6.518320e+002,1.862107e+000
6.537606e+002,1.271001e+000
6.556890e+002,1.416338e+000
6.576176e+002,1.101914e+000
6.595460e+002,1.486721e+000
6.614745e+002,1.195434e+000
6.634030e+002,1.955812e+000
6.653315e+002,1.554936e+000
6.672600e+002,1.551325e+000
6.691885e+002,1.291806e+000
6.711170e+002,1.804456e+000
6.730455e+002,1.326618e+000
6.749740e+002,1.582198e+000
6.769025e+002,1.243270e+000
6.788310e+002,1.538745e+000
6.807595e+002,1.143904e+000
6.826880e+002,1.386422e+000
6.846165e+002,1.222648e+000
6.865450e+002,1.684372e+000
6.884735e+002,1.466332e+000
6.904020e+002,1.604075e+000
6.923305e+002,1.340998e+000
6.942590e+002,1.658688e+000
6.961875e+002,1.292246e+000
6.981160e+002,1.341692e+000
7.000445e+002,1.101652e+000
7.019730e+002,1.511979e+000
7.039015e+002,1.443275e+000
7.058300e+002,1.606577e+000
7.077585e+002,1.266311e+000
7.096870e+002,1.454546e+000
7.116155e+002,1.203776e+000
7.135439e+002,1.381181e+000
7.154725e+002,1.275709e+000
7.174009e+002,1.573406e+000
7.193295e+002,1.439064e+000
7.212579e+002,1.529318e+000
7.231865e+002,1.171942e+000
7.251149e+002,9.802948e-001
7.270435e+002,6.197118e-001
7.289719e+002,1.371333e+000
7.309005e+002,1.348778e+000
7.328289e+002,1.511416e+000
7.347574e+002,1.259920e+000
7.366859e+002,1.392717e+000
7.386144e+002,1.249644e+000
7.405429e+002,1.563775e+000
7.424714e+002,1.404207e+000
7.443999e+002,1.564446e+000
7.463284e+002,1.309262e+000
7.482569e+002,1.388403e+000
7.501854e+002,1.299337e+000
7.521139e+002,1.531973e+000
7.540424e+002,1.241847e+000
7.559709e+002,1.357013e+000
7.578994e+002,1.197636e+000
7.598279e+002,1.462865e+000
7.617564e+002,1.344311e+000
7.636849e+002,1.575407e+000
7.656134e+002,1.403050e+000
7.675419e+002,1.428448e+000
7.694704e+002,1.188630e+000
7.713989e+002,1.337570e+000
7.733274e+002,1.199366e+000
7.752559e+002,1.463677e+000
7.771844e+002,1.324134e+000
7.791129e+002,1.569240e+000
7.810414e+002,1.580858e+000
7.829698e+002,1.763886e+000
7.848984e+002,1.518430e+000
7.868268e+002,1.488854e+000
7.887554e+002,1.247271e+000
7.906838e+002,1.468162e+000
7.926124e+002,1.363313e+000
7.945408e+002,1.551561e+000
7.964694e+002,1.478978e+000
7.983978e+002,1.688258e+000
8.003264e+002,1.557023e+000
8.022548e+002,1.813351e+000
8.041833e+002,1.704227e+000
8.061118e+002,1.755101e+000
8.080403e+002,1.641554e+000
8.099688e+002,1.822440e+000
8.118973e+002,1.652188e+000
8.138258e+002,1.876408e+000
8.157543e+002,1.834028e+000
8.176828e+002,1.939992e+000
8.196113e+002,1.762632e+000
8.215398e+002,1.935563e+000
8.234683e+002,1.994943e+000
8.253968e+002,2.197858e+000
8.273253e+002,2.010754e+000
8.292538e+002,2.156503e+000
8.311823e+002,2.117971e+000
8.331108e+002,2.069181e+000
8.350393e+002,1.811671e+000
8.369678e+002,1.978821e+000
8.388963e+002,1.880321e+000
8.408248e+002,2.102591e+000
8.427533e+002,2.110836e+000
8.446818e+002,2.268855e+000
8.466103e+002,2.149505e+000
8.485388e+002,2.283675e+000
